target_id,level_a,level_b,model,repeat,winner,confidence,subject_a,subject_b
per-089,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,1,5,deepseek-chat,1,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,1,5,deepseek-chat,2,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,1,5,deepseek-chat,3,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-089,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity in Belgian AI Research,Collaboration Inquiry: Privacy-Preserving AI Initiatives
per-090,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Systems
per-090,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Systems
per-090,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Systems
per-090,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Systems
per-090,1,3,deepseek-chat,2,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Systems
per-090,1,3,deepseek-chat,3,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Systems
per-090,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Systems
per-090,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Systems
per-090,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Systems
per-090,3,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Privacy-Preserving Network Systems,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,3,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Privacy-Preserving Network Systems,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,3,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Privacy-Preserving Network Systems,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,3,5,deepseek-chat,1,B,0,Collaboration Opportunity on Privacy-Preserving Network Systems,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,3,5,deepseek-chat,2,B,0,Collaboration Opportunity on Privacy-Preserving Network Systems,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,3,5,deepseek-chat,3,B,0,Collaboration Opportunity on Privacy-Preserving Network Systems,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,3,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Privacy-Preserving Network Systems,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,3,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Privacy-Preserving Network Systems,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,3,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Privacy-Preserving Network Systems,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,1,5,deepseek-chat,1,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-090,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Secure Multi-Party Computation Protocols,Collaboration Opportunity on Privacy-Preserving Network Architectures
per-091,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity in Software Engineering Education Research,Collaboration Opportunity on Decentralized Application Security
per-091,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity in Software Engineering Education Research,Collaboration Opportunity on Decentralized Application Security
per-091,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity in Software Engineering Education Research,Collaboration Opportunity on Decentralized Application Security
per-091,1,3,deepseek-chat,1,B,0,Collaboration Opportunity in Software Engineering Education Research,Collaboration Opportunity on Decentralized Application Security
per-091,1,3,deepseek-chat,2,B,0,Collaboration Opportunity in Software Engineering Education Research,Collaboration Opportunity on Decentralized Application Security
per-091,1,3,deepseek-chat,3,B,0,Collaboration Opportunity in Software Engineering Education Research,Collaboration Opportunity on Decentralized Application Security
per-091,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity in Software Engineering Education Research,Collaboration Opportunity on Decentralized Application Security
per-091,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity in Software Engineering Education Research,Collaboration Opportunity on Decentralized Application Security
per-091,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity in Software Engineering Education Research,Collaboration Opportunity on Decentralized Application Security
per-091,3,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Decentralized Application Security,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,3,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Decentralized Application Security,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,3,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Decentralized Application Security,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,3,5,deepseek-chat,1,B,0,Collaboration Opportunity on Decentralized Application Security,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,3,5,deepseek-chat,2,B,0,Collaboration Opportunity on Decentralized Application Security,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,3,5,deepseek-chat,3,B,0,Collaboration Opportunity on Decentralized Application Security,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,3,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Decentralized Application Security,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,3,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Decentralized Application Security,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,3,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Decentralized Application Security,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity in Software Engineering Education Research,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity in Software Engineering Education Research,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity in Software Engineering Education Research,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,1,5,deepseek-chat,1,B,0,Collaboration Opportunity in Software Engineering Education Research,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,1,5,deepseek-chat,2,B,0,Collaboration Opportunity in Software Engineering Education Research,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,1,5,deepseek-chat,3,B,0,Collaboration Opportunity in Software Engineering Education Research,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity in Software Engineering Education Research,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity in Software Engineering Education Research,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-091,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity in Software Engineering Education Research,Invitation to Collaborate on Privacy-Preserving Software Engineering Workshop
per-092,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy Frameworks in Smart Cities
per-092,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy Frameworks in Smart Cities
per-092,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy Frameworks in Smart Cities
per-092,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy Frameworks in Smart Cities
per-092,1,3,deepseek-chat,2,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy Frameworks in Smart Cities
per-092,1,3,deepseek-chat,3,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy Frameworks in Smart Cities
per-092,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy Frameworks in Smart Cities
per-092,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy Frameworks in Smart Cities
per-092,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy Frameworks in Smart Cities
per-092,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on Privacy Frameworks in Smart Cities,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on Privacy Frameworks in Smart Cities,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Privacy Frameworks in Smart Cities,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on Privacy Frameworks in Smart Cities,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on Privacy Frameworks in Smart Cities,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on Privacy Frameworks in Smart Cities,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Privacy Frameworks in Smart Cities,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Privacy Frameworks in Smart Cities,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Privacy Frameworks in Smart Cities,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,1,5,deepseek-chat,1,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-092,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on IoT Privacy Research,Invitation to Collaborate on Privacy-Preserving IoT Research Initiative
per-093,1,3,gpt-4.1-mini,1,B,0,Collaboration Inquiry on IoT Privacy Research,Collaboration Opportunity on IoT Privacy Research
per-093,1,3,gpt-4.1-mini,2,B,0,Collaboration Inquiry on IoT Privacy Research,Collaboration Opportunity on IoT Privacy Research
per-093,1,3,gpt-4.1-mini,3,B,0,Collaboration Inquiry on IoT Privacy Research,Collaboration Opportunity on IoT Privacy Research
per-093,1,3,deepseek-chat,1,B,0,Collaboration Inquiry on IoT Privacy Research,Collaboration Opportunity on IoT Privacy Research
per-093,1,3,deepseek-chat,2,B,0,Collaboration Inquiry on IoT Privacy Research,Collaboration Opportunity on IoT Privacy Research
per-093,1,3,deepseek-chat,3,B,0,Collaboration Inquiry on IoT Privacy Research,Collaboration Opportunity on IoT Privacy Research
per-093,1,3,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on IoT Privacy Research,Collaboration Opportunity on IoT Privacy Research
per-093,1,3,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on IoT Privacy Research,Collaboration Opportunity on IoT Privacy Research
per-093,1,3,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on IoT Privacy Research,Collaboration Opportunity on IoT Privacy Research
per-093,3,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on IoT Privacy Research,Collaboration Inquiry: Joint Research on Cloud Security and IoT Privacy
per-093,3,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on IoT Privacy Research,Collaboration Inquiry: Joint Research on Cloud Security and IoT Privacy
per-093,3,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on IoT Privacy Research,Collaboration Inquiry: Joint Research on Cloud Security and IoT Privacy
